No.U,CONT,IGSS0,IGSS1,IGSSR1,VTH,BVDSS1,BVDSS2,IDSS1,IDSS2,IGSS2,IGSSR2,Wafer_ID,Seq,X,Y,Bin,Lot_ID
13.0,0.0,2.1e-09,5.4e-09,3.047,129.8,130.1,1.1e-08,1.88e-08,4.4e-09,7e-10,,11,3,6,1,1.0,FA54-5339-327A-250501@203
12.0,1e-08,1e-09,5.4e-09,3.055,130.2,130.4,9.5e-09,1.9e-08,3.9e-09,3.6e-09,,11,4,6,1,1.0,FA54-5339-327A-250501@203
11.0,1e-08,2.6e-09,1.3e-09,3.04,130.4,130.5,8.3e-09,1.79e-08,5e-09,5e-09,,11,5,6,1,1.0,FA54-5339-327A-250501@203
10.0,0.0,1e-10,3.7e-09,3.023,130.3,130.6,1.09e-08,1.84e-08,5e-09,4.1e-09,,11,6,6,1,1.0,FA54-5339-327A-250501@203
9.0,0.0,1e-10,1.6e-09,3.035,130.3,130.5,1.04e-08,1.83e-08,4.1e-09,7e-09,,11,7,6,1,1.0,FA54-5339-327A-250501@203
7.0,1e-08,3e-10,5.2e-09,2.999,130.3,130.6,1.01e-08,1.78e-08,1.4e-09,1e-09,,11,8,7,1,1.0,FA54-5339-327A-250501@203
8.0,1e-08,1.8e-09,1.4e-09,3.062,130.3,130.6,1e-08,1.68e-08,4.9e-09,6.6e-09,,11,9,7,1,1.0,FA54-5339-327A-250501@203
9.0,0.0,1.7e-09,1.6e-09,3.023,130.4,130.5,9.3e-09,1.7e-08,6.5e-09,0.0,,11,10,7,1,1.0,FA54-5339-327A-250501@203
10.0,0.0,0.0,2.2e-09,3.026,130.2,130.4,1.03e-08,1.67e-08,1.4e-09,6.3e-09,,11,11,7,1,1.0,FA54-5339-327A-250501@203
11.0,99.99,,,,,,,,,,,11,12,7,3,1.0,FA54-5339-327A-250501@203
12.0,0.0,2.8e-09,2e-10,3.098,129.9,130.2,1.02e-08,1.95e-08,2.4e-09,2e-09,,11,13,7,1,1.0,FA54-5339-327A-250501@203
13.0,0.0,5.2e-09,5e-10,3.134,130.0,130.2,1e-08,1.88e-08,5e-10,4e-09,,11,14,7,1,1.0,FA54-5339-327A-250501@203
14.0,1e-08,2e-10,3e-09,3.088,130.3,130.4,9e-09,1.91e-08,3.1e-09,1.4e-09,,11,15,7,1,1.0,FA54-5339-327A-250501@203
15.0,0.0,2.3e-09,5.8e-09,3.037,130.1,130.3,1.01e-08,1.93e-08,4.1e-09,2.9e-09,,11,16,7,1,1.0,FA54-5339-327A-250501@203
16.0,0.0,5e-10,4.8e-09,3.115,130.1,130.3,9.4e-09,1.93e-08,3.2e-09,6.3e-09,,11,17,8,1,1.0,FA54-5339-327A-250501@203
15.0,0.0,2e-09,2e-09,3.09,130.2,130.3,8.3e-09,1.85e-08,1.3e-09,1.3e-09,,11,18,8,1,1.0,FA54-5339-327A-250501@203
14.0,0.0,1.8e-09,5e-10,3.11,130.1,130.3,9.3e-09,1.91e-08,1e-09,0.0,,11,19,8,1,1.0,FA54-5339-327A-250501@203
13.0,0.0,3.6e-09,8e-10,3.21,129.8,129.9,9.3e-09,1.84e-08,8e-10,2.5e-09,,11,20,8,1,1.0,FA54-5339-327A-250501@203
12.0,0.0,9e-10,1e-09,3.122,129.6,129.9,9.7e-09,1.92e-08,5.7e-09,3e-10,,11,21,8,1,1.0,FA54-5339-327A-250501@203
11.0,1e-08,1.7e-09,3.9e-09,3.145,129.5,129.7,1.08e-08,1.93e-08,2.2e-09,3.8e-09,,11,22,8,1,1.0,FA54-5339-327A-250501@203
10.0,0.0,2e-09,2.2e-09,3.102,129.6,129.8,1.09e-08,1.74e-08,5.5e-09,2.4e-09,,11,23,8,1,1.0,FA54-5339-327A-250501@203
9.0,1e-08,3e-09,9e-10,3.066,130.0,130.3,9.3e-09,1.84e-08,1.8e-09,2.5e-09,,11,24,8,1,1.0,FA54-5339-327A-250501@203
8.0,1e-08,2.2e-09,4.1e-09,3.077,130.2,130.5,8.6e-09,1.78e-08,7e-10,4e-10,,11,25,8,1,1.0,FA54-5339-327A-250501@203
7.0,0.0,6e-10,5e-09,3.041,130.4,130.6,9.3e-09,1.73e-08,2.2e-09,2.2e-09,,11,26,8,1,1.0,FA54-5339-327A-250501@203
6.0,0.0,2e-09,6e-10,3.091,130.3,130.5,8.3e-09,1.79e-08,3e-10,2.1e-09,,11,27,9,1,1.0,FA54-5339-327A-250501@203
7.0,0.0,1e-10,2.6e-09,3.095,130.3,130.6,7.1e-09,1.65e-08,1.5e-09,4e-10,,11,28,9,1,1.0,FA54-5339-327A-250501@203
8.0,1e-08,1.6e-09,3.4e-09,3.185,129.7,130.0,9e-09,1.74e-08,6.1e-09,1.4e-09,,11,29,9,1,1.0,FA54-5339-327A-250501@203
9.0,1e-08,1.8e-09,2.8e-09,3.094,129.5,129.8,1.01e-08,1.73e-08,3.8e-09,6.2e-09,,11,30,9,1,1.0,FA54-5339-327A-250501@203
10.0,1e-08,4.2e-09,3.9e-09,3.133,129.3,129.5,1e-08,1.98e-08,6e-10,2.9e-09,,11,31,9,1,1.0,FA54-5339-327A-250501@203
11.0,0.0,1.2e-09,3.9e-09,3.196,129.4,129.7,1.01e-08,1.93e-08,3.9e-09,3.1e-09,,11,32,9,1,1.0,FA54-5339-327A-250501@203
12.0,0.0,6e-10,8e-10,3.187,129.7,129.9,1.02e-08,1.87e-08,3e-10,1.8e-09,,11,33,9,1,1.0,FA54-5339-327A-250501@203
13.0,0.0,1.6e-09,1.8e-09,3.28,129.7,130.0,1.01e-08,1.85e-08,3e-10,1.4e-09,,11,34,9,1,1.0,FA54-5339-327A-250501@203
14.0,0.0,9e-10,5.4e-09,3.158,129.9,130.1,1.01e-08,1.77e-08,5.7e-09,4e-10,,11,35,9,1,1.0,FA54-5339-327A-250501@203
15.0,1e-08,5e-10,2.2e-09,3.109,130.0,130.1,9e-09,1.7e-08,2.5e-09,4.9e-09,,11,36,9,1,1.0,FA54-5339-327A-250501@203
16.0,0.0,7e-10,9e-10,3.131,130.1,130.2,1.01e-08,1.77e-08,3.6e-09,5.7e-09,,11,37,9,1,1.0,FA54-5339-327A-250501@203
17.0,0.0,1.8e-09,5e-10,3.189,130.1,130.3,9.5e-09,1.99e-08,6e-10,1e-09,,11,38,10,1,1.0,FA54-5339-327A-250501@203
16.0,0.0,2.5e-09,3.8e-09,3.139,130.0,130.2,8.8e-09,1.81e-08,7e-10,3e-09,,11,39,10,1,1.0,FA54-5339-327A-250501@203
15.0,0.0,1e-09,3.5e-09,3.139,129.6,129.9,9.3e-09,1.86e-08,4.3e-09,4.9e-09,,11,40,10,1,1.0,FA54-5339-327A-250501@203
14.0,0.0,2.2e-09,2.4e-09,3.194,129.9,130.0,1.03e-08,1.68e-08,3.2e-09,4.9e-09,,11,41,10,1,1.0,FA54-5339-327A-250501@203
13.0,0.0,1.9e-09,1.1e-09,3.285,129.8,130.1,1.06e-08,1.98e-08,1.5e-09,5e-10,,11,42,10,1,1.0,FA54-5339-327A-250501@203
12.0,0.0,4.2e-09,0.0,3.299,129.9,130.1,1.02e-08,1.86e-08,3.6e-09,4.8e-09,,11,43,10,1,1.0,FA54-5339-327A-250501@203
11.0,0.0,2.8e-09,3.2e-09,3.225,129.7,129.8,1.13e-08,1.81e-08,4.3e-09,1.5e-09,,11,44,10,1,1.0,FA54-5339-327A-250501@203
10.0,0.0,1.5e-09,2.8e-09,3.168,129.5,129.7,1.14e-08,1.82e-08,2.6e-09,2.7e-09,,11,45,10,1,1.0,FA54-5339-327A-250501@203
9.0,1e-08,5e-10,1.2e-09,3.227,129.4,129.7,1.04e-08,1.98e-08,4.1e-09,2.5e-09,,11,46,10,1,1.0,FA54-5339-327A-250501@203
8.0,9.271e-05,999.9,,,,,,,,,,11,47,10,4,1.0,FA54-5339-327A-250501@203
7.0,0.0,2.3e-09,4e-10,3.14,130.0,130.3,9.2e-09,1.81e-08,3.1e-09,1.5e-09,,11,48,10,1,1.0,FA54-5339-327A-250501@203
6.0,0.0,2.8e-09,1e-09,3.117,130.2,130.4,8.5e-09,1.69e-08,5e-09,2e-10,,11,49,10,1,1.0,FA54-5339-327A-250501@203
5.0,0.0,3.6e-09,7e-10,3.136,129.6,129.9,8.1e-09,1.78e-08,5e-10,9e-10,,11,50,11,1,1.0,FA54-5339-327A-250501@203
6.0,0.0,7e-10,2.5e-09,3.104,130.2,130.4,8.1e-09,1.71e-08,3.3e-09,2.7e-09,,11,51,11,1,1.0,FA54-5339-327A-250501@203
7.0,0.0,3.8e-09,2.1e-09,3.162,130.1,130.2,8.7e-09,1.71e-08,2.6e-09,2.8e-09,,11,52,11,1,1.0,FA54-5339-327A-250501@203
8.0,0.0,7e-10,2.7e-09,3.21,129.5,129.8,1.09e-08,1.8e-08,3.1e-09,2.8e-09,,11,53,11,1,1.0,FA54-5339-327A-250501@203
9.0,0.0,1.5e-09,2e-10,3.254,129.7,130.0,1.06e-08,1.99e-08,2e-09,1.1e-09,,11,54,11,1,1.0,FA54-5339-327A-250501@203
10.0,0.0,3e-10,4.5e-09,3.212,129.6,130.0,1.15e-08,1.96e-08,4e-09,1.8e-09,,11,55,11,1,1.0,FA54-5339-327A-250501@203
11.0,0.0,1.8e-09,6e-10,3.253,130.0,130.3,1.13e-08,2.03e-08,1.7e-09,1.7e-09,,11,56,11,1,1.0,FA54-5339-327A-250501@203
12.0,0.0,5e-09,1.7e-09,3.319,130.3,130.5,1.02e-08,1.87e-08,2e-09,1.9e-09,,11,57,11,1,1.0,FA54-5339-327A-250501@203
13.0,1e-08,6e-10,1e-09,3.312,129.9,130.2,1.08e-08,1.89e-08,5.8e-09,1.5e-09,,11,58,11,1,1.0,FA54-5339-327A-250501@203
14.0,0.0,8e-10,1e-09,3.235,129.9,130.1,1.06e-08,1.96e-08,5.3e-09,3.6e-09,,11,59,11,1,1.0,FA54-5339-327A-250501@203
15.0,0.0,2.1e-09,4e-10,3.219,129.6,130.0,9.2e-09,1.91e-08,5.1e-09,3.1e-09,,11,60,11,1,1.0,FA54-5339-327A-250501@203
16.0,0.0,1.4e-09,4e-10,3.182,129.9,130.1,9.9e-09,1.85e-08,2.6e-09,4.5e-09,,11,61,11,1,1.0,FA54-5339-327A-250501@203
17.0,2e-08,3e-10,6.9e-09,3.206,130.0,130.2,9.6e-09,1.96e-08,3e-10,4e-10,,11,62,11,1,1.0,FA54-5339-327A-250501@203
17.0,0.0,0.0,3.5e-09,3.228,130.0,130.2,1.17e-08,2.01e-08,3.5e-09,1.2e-09,,11,63,12,1,1.0,FA54-5339-327A-250501@203
16.0,0.0,7e-10,1e-10,3.229,129.8,130.2,9.9e-09,2.02e-08,2.7e-09,1.8e-09,,11,64,12,1,1.0,FA54-5339-327A-250501@203
15.0,0.0,0.0,3e-10,3.171,129.7,129.9,1.08e-08,1.96e-08,2.8e-09,3.7e-09,,11,65,12,1,1.0,FA54-5339-327A-250501@203
14.0,1e-08,2.9e-09,3.9e-09,3.234,130.0,130.1,1.13e-08,1.98e-08,2.4e-09,1.9e-09,,11,66,12,1,1.0,FA54-5339-327A-250501@203
13.0,0.0,1.4e-09,2.7e-09,3.341,130.0,130.3,1.22e-08,1.84e-08,3e-09,3.8e-09,,11,67,12,1,1.0,FA54-5339-327A-250501@203
12.0,1e-08,3.4e-09,2.4e-09,3.276,130.5,130.8,1.11e-08,1.93e-08,2.7e-09,3.8e-09,,11,68,12,1,1.0,FA54-5339-327A-250501@203
11.0,0.0,1.7e-09,4.4e-09,3.249,130.5,130.7,1.11e-08,1.85e-08,3.8e-09,3.2e-09,,11,69,12,1,1.0,FA54-5339-327A-250501@203
10.0,0.0,2.2e-09,1.4e-09,3.219,129.9,130.2,1.13e-08,2.02e-08,2e-09,9e-10,,11,70,12,1,1.0,FA54-5339-327A-250501@203
9.0,0.0,1e-09,1.8e-09,3.225,129.9,130.2,1.01e-08,1.93e-08,1.9e-09,1.7e-09,,11,71,12,1,1.0,FA54-5339-327A-250501@203
8.0,0.0,1.1e-09,2.2e-09,3.313,129.7,130.0,1.09e-08,1.82e-08,1.8e-09,3.6e-09,,11,72,12,1,1.0,FA54-5339-327A-250501@203
7.0,1e-08,3.3e-09,9e-10,3.154,130.2,130.4,9.2e-09,1.82e-08,0.0,1.1e-09,,11,73,12,1,1.0,FA54-5339-327A-250501@203
6.0,0.0,5e-10,1.5e-09,3.101,130.4,130.6,1e-08,1.69e-08,1.1e-09,2e-10,,11,74,12,1,1.0,FA54-5339-327A-250501@203
5.0,0.0,0.0,1.3e-09,3.125,129.6,129.9,8.4e-09,1.84e-08,1.4e-09,1.4e-09,,11,75,12,1,1.0,FA54-5339-327A-250501@203
5.0,2e-08,7e-10,2.3e-09,3.191,129.5,129.8,9.1e-09,1.87e-08,2.8e-09,5.1e-09,,11,76,13,1,1.0,FA54-5339-327A-250501@203
6.0,1e-08,1.8e-09,1.9e-09,3.14,130.2,130.5,9.5e-09,1.83e-08,1.8e-09,2.3e-09,,11,77,13,1,1.0,FA54-5339-327A-250501@203
7.0,0.0,2.7e-09,3.9e-09,3.174,130.0,130.3,9.7e-09,1.69e-08,4.1e-09,6e-09,,11,78,13,1,1.0,FA54-5339-327A-250501@203
8.0,2e-08,9e-10,3e-10,3.298,129.8,130.0,1.08e-08,2.05e-08,1.8e-09,1.2e-09,,11,79,13,1,1.0,FA54-5339-327A-250501@203
9.0,0.0,2e-09,5e-10,3.272,130.0,130.3,1.05e-08,1.91e-08,9e-10,1.7e-09,,11,80,13,1,1.0,FA54-5339-327A-250501@203
10.0,0.0,1.6e-09,1e-09,3.235,129.9,130.3,1.08e-08,1.91e-08,4.8e-09,8e-10,,11,81,13,1,1.0,FA54-5339-327A-250501@203
11.0,0.0,2e-10,2.5e-09,3.319,130.5,130.7,1.07e-08,1.8e-08,4.5e-09,6.3e-09,,11,82,13,1,1.0,FA54-5339-327A-250501@203
12.0,0.0,2.1e-09,1.7e-09,3.336,130.5,130.7,9.8e-09,1.73e-08,3.2e-09,5.2e-09,,11,83,13,1,1.0,FA54-5339-327A-250501@203
13.0,0.0,1.1e-09,1e-09,3.363,130.0,130.3,1.19e-08,1.73e-08,2.3e-09,5.3e-09,,11,84,13,1,1.0,FA54-5339-327A-250501@203
14.0,1e-08,0.0,4.3e-09,3.182,129.9,130.1,1.01e-08,1.95e-08,5.4e-09,3.3e-09,,11,85,13,1,1.0,FA54-5339-327A-250501@203
15.0,0.0,1.4e-09,4.5e-09,3.203,129.7,129.9,1.03e-08,1.99e-08,1.4e-09,1e-10,,11,86,13,1,1.0,FA54-5339-327A-250501@203
16.0,0.0,0.0,3.6e-09,3.254,129.7,130.0,1.02e-08,1.98e-08,4.1e-09,3.7e-09,,11,87,13,1,1.0,FA54-5339-327A-250501@203
17.0,0.0,1.6e-09,3.5e-09,3.268,129.8,130.1,1.08e-08,1.9e-08,4.9e-09,6.9e-09,,11,88,13,1,1.0,FA54-5339-327A-250501@203
17.0,0.0,7e-10,4.1e-09,3.28,129.9,130.0,1.03e-08,1.98e-08,1.7e-09,2.3e-09,,11,89,14,1,1.0,FA54-5339-327A-250501@203
16.0,0.0,2.3e-09,2.7e-09,3.212,129.8,130.0,1e-08,1.8e-08,3.5e-09,7.3e-09,,11,90,14,1,1.0,FA54-5339-327A-250501@203
15.0,0.0,3.8e-09,2e-10,3.21,129.6,129.9,9.1e-09,1.89e-08,2.1e-09,2e-09,,11,91,14,1,1.0,FA54-5339-327A-250501@203
14.0,1e-08,1.6e-09,1.8e-09,3.244,129.9,130.0,1.06e-08,1.89e-08,7.3e-09,4e-10,,11,92,14,1,1.0,FA54-5339-327A-250501@203
13.0,0.0,7e-10,2.8e-09,3.386,130.0,130.2,1.1e-08,1.67e-08,2.2e-09,2.2e-09,,11,93,14,1,1.0,FA54-5339-327A-250501@203
12.0,2e-08,0.0,1.8e-09,3.3,130.2,130.4,1.04e-08,1.8e-08,4.6e-09,4e-09,,11,94,14,1,1.0,FA54-5339-327A-250501@203
11.0,1e-08,2.4e-09,2.1e-09,3.35,130.1,130.3,1.02e-08,1.78e-08,1.4e-09,2.7e-09,,11,95,14,1,1.0,FA54-5339-327A-250501@203
10.0,0.0,1.8e-09,5.1e-09,3.26,129.9,130.1,1.15e-08,1.83e-08,4.6e-09,3.5e-09,,11,96,14,1,1.0,FA54-5339-327A-250501@203
9.0,0.0,4.3e-09,5.2e-09,3.26,129.9,130.0,1.03e-08,2e-08,3e-09,3.8e-09,,11,97,14,1,1.0,FA54-5339-327A-250501@203
8.0,0.0,3.1e-09,6.1e-09,3.31,129.6,129.9,1e-08,1.89e-08,4.3e-09,3.2e-09,,11,98,14,1,1.0,FA54-5339-327A-250501@203
7.0,0.0,2.8e-09,4e-10,3.19,130.0,130.2,9.7e-09,1.9e-08,1e-09,2.3e-09,,11,99,14,1,1.0,FA54-5339-327A-250501@203
6.0,1e-08,7e-10,2.8e-09,3.192,130.0,130.3,7.4e-09,1.77e-08,2.4e-09,0.0,,11,100,14,1,1.0,FA54-5339-327A-250501@203
5.0,0.0,4.6e-09,1.6e-09,3.284,129.1,129.6,9.2e-09,1.91e-08,0.0,2.3e-09,,11,101,14,1,1.0,FA54-5339-327A-250501@203
6.0,1e-08,1.1e-09,2.8e-09,3.233,130.2,130.3,7.7e-09,1.77e-08,1.9e-09,4e-10,,11,102,15,1,1.0,FA54-5339-327A-250501@203
7.0,1e-08,1.4e-09,6.4e-09,3.264,130.0,130.2,9.6e-09,1.76e-08,3.8e-09,2.5e-09,,11,103,15,1,1.0,FA54-5339-327A-250501@203
8.0,0.0,1.3e-09,8e-10,3.272,129.6,129.9,1.14e-08,1.76e-08,4e-09,1e-10,,11,104,15,1,1.0,FA54-5339-327A-250501@203
9.0,1e-08,1.8e-09,1.1e-09,3.308,129.7,129.8,1.04e-08,1.98e-08,3.5e-09,2.7e-09,,11,105,15,1,1.0,FA54-5339-327A-250501@203
10.0,0.0,1.6e-09,3.2e-09,3.274,129.9,130.0,9.6e-09,1.88e-08,8e-10,1.5e-09,,11,106,15,1,1.0,FA54-5339-327A-250501@203
11.0,0.0,1e-09,3.8e-09,3.304,129.9,130.1,1.14e-08,1.85e-08,3e-09,1.1e-09,,11,107,15,1,1.0,FA54-5339-327A-250501@203
12.0,0.0,4e-10,4.1e-09,3.356,130.1,130.3,1.01e-08,1.93e-08,1.6e-09,2.2e-09,,11,108,15,1,1.0,FA54-5339-327A-250501@203
13.0,0.0,2e-09,1.5e-09,3.338,130.0,130.3,8.5e-09,1.81e-08,4.8e-09,9e-10,,11,109,15,1,1.0,FA54-5339-327A-250501@203
14.0,0.0,7e-10,6e-10,3.239,129.8,130.1,1.06e-08,1.75e-08,2.2e-09,1.3e-09,,11,110,15,1,1.0,FA54-5339-327A-250501@203
15.0,0.0,4e-10,7e-10,3.223,129.7,129.9,9.7e-09,1.96e-08,6e-10,1.2e-09,,11,111,15,1,1.0,FA54-5339-327A-250501@203
16.0,0.0,4.3e-09,2e-09,3.236,129.9,130.0,8.7e-09,1.8e-08,1.4e-09,1.8e-09,,11,112,15,1,1.0,FA54-5339-327A-250501@203
16.0,1e-08,7e-10,2.4e-09,3.216,129.8,129.9,9.1e-09,1.92e-08,3.9e-09,2.4e-09,,11,113,16,1,1.0,FA54-5339-327A-250501@203
15.0,0.0,1.7e-09,4.8e-09,3.254,129.7,130.0,8.7e-09,1.91e-08,0.0,4e-10,,11,114,16,1,1.0,FA54-5339-327A-250501@203
14.0,0.0,1.8e-09,1.7e-09,3.229,129.9,130.0,8.6e-09,1.84e-08,5.5e-09,3e-10,,11,115,16,1,1.0,FA54-5339-327A-250501@203
13.0,0.0,2e-10,3.2e-09,3.328,129.9,130.1,1.04e-08,2e-08,1.6e-09,3e-10,,11,116,16,1,1.0,FA54-5339-327A-250501@203
12.0,0.0,7e-10,3.2e-09,3.327,129.8,130.1,1.08e-08,1.97e-08,4.4e-09,8e-10,,11,117,16,1,1.0,FA54-5339-327A-250501@203
11.0,0.0,1.2e-09,1.8e-09,3.272,129.6,130.0,1.07e-08,1.96e-08,5e-10,9e-10,,11,118,16,1,1.0,FA54-5339-327A-250501@203
10.0,0.0,9e-10,5.6e-09,3.285,129.7,129.9,1.1e-08,1.94e-08,3.4e-09,4.6e-09,,11,119,16,1,1.0,FA54-5339-327A-250501@203
9.0,0.0,1.4e-09,2.1e-09,3.291,129.6,129.9,1.14e-08,1.82e-08,3.8e-09,2.5e-09,,11,120,16,1,1.0,FA54-5339-327A-250501@203
8.0,1e-08,1.7e-09,1.7e-09,3.273,129.9,130.1,9.8e-09,1.78e-08,1.4e-09,3.5e-09,,11,121,16,1,1.0,FA54-5339-327A-250501@203
7.0,0.0,6e-10,2.6e-09,3.257,130.0,130.2,8.8e-09,1.75e-08,3.4e-09,7e-09,,11,122,16,1,1.0,FA54-5339-327A-250501@203
6.0,0.0,1.1e-09,2e-10,3.26,130.1,130.4,8.8e-09,1.89e-08,1.1e-09,1.2e-09,,11,123,16,1,1.0,FA54-5339-327A-250501@203
7.0,0.0,3e-10,1e-10,3.254,130.1,130.3,8.2e-09,1.74e-08,3.8e-09,1.2e-09,,11,124,17,1,1.0,FA54-5339-327A-250501@203
8.0,0.0,1.3e-09,6e-10,3.319,130.0,130.2,9.1e-09,1.74e-08,1e-09,2.5e-09,,11,125,17,1,1.0,FA54-5339-327A-250501@203
9.0,99.99,,,,,,,,,,,11,126,17,3,1.0,FA54-5339-327A-250501@203
10.0,1e-08,2.1e-09,1.8e-09,3.212,129.9,130.0,1.14e-08,1.82e-08,2.3e-09,6e-09,,11,127,17,1,1.0,FA54-5339-327A-250501@203
11.0,0.0,0.0,2.5e-09,3.244,129.6,129.9,1.08e-08,1.96e-08,4.8e-09,7e-09,,11,128,17,1,1.0,FA54-5339-327A-250501@203
12.0,0.0,2.8e-09,2e-09,3.234,129.6,129.9,1.07e-08,2.05e-08,1.8e-09,3.7e-09,,11,129,17,1,1.0,FA54-5339-327A-250501@203
13.0,0.0,2.8e-09,2e-10,3.35,129.9,130.1,1.03e-08,2.05e-08,2.4e-09,1.4e-09,,11,130,17,1,1.0,FA54-5339-327A-250501@203
14.0,0.0,5.3e-09,3e-10,3.205,129.8,130.0,9.5e-09,1.94e-08,1.5e-09,3.5e-09,,11,131,17,1,1.0,FA54-5339-327A-250501@203
15.0,0.0,1.1e-09,5.4e-09,3.168,129.7,129.9,8.8e-09,1.99e-08,6e-10,4e-10,,11,132,17,1,1.0,FA54-5339-327A-250501@203
14.0,0.0,1.4e-09,2.2e-09,3.203,129.7,129.8,9.4e-09,1.93e-08,5.7e-09,1.6e-09,,11,133,18,1,1.0,FA54-5339-327A-250501@203
13.0,9.996e-05,,,,,,,,,,,11,134,18,3,1.0,FA54-5339-327A-250501@203
12.0,0.0,1e-09,5e-10,3.296,129.6,129.8,1.06e-08,2.04e-08,5.6e-09,0.0,,11,135,18,1,1.0,FA54-5339-327A-250501@203
11.0,1e-08,6e-10,5e-09,3.256,129.6,129.8,1.08e-08,2e-08,2.7e-09,2.9e-09,,11,136,18,1,1.0,FA54-5339-327A-250501@203
10.0,0.0,4.4e-09,2e-10,3.188,129.9,130.0,1.06e-08,2.02e-08,1.7e-09,3e-09,,11,137,18,1,1.0,FA54-5339-327A-250501@203
9.0,0.0,1.9e-09,4.5e-09,3.261,129.8,130.1,9.3e-09,1.88e-08,2.1e-09,1.4e-09,,11,138,18,1,1.0,FA54-5339-327A-250501@203
8.0,0.0,5e-10,2.3e-09,3.25,130.1,130.3,9.6e-09,1.75e-08,3.4e-09,4.3e-09,,11,139,18,1,1.0,FA54-5339-327A-250501@203
10.0,1e-08,1.9e-09,1.8e-09,3.185,130.0,130.2,1.01e-08,1.96e-08,2.3e-09,1.9e-09,,11,140,19,1,1.0,FA54-5339-327A-250501@203
11.0,0.0,4e-10,4.5e-09,3.25,129.8,130.0,1.2e-08,1.96e-08,3.6e-09,2.8e-09,,11,141,19,1,1.0,FA54-5339-327A-250501@203
12.0,1e-08,1.7e-09,4.1e-09,3.238,129.8,130.0,1.12e-08,2.17e-08,6.3e-09,2.8e-09,,11,142,19,1,1.0,FA54-5339-327A-250501@203
11.0,1e-08,8e-10,3.7e-09,3.138,130.1,130.5,9.5e-09,1.74e-08,3.4e-09,4.1e-09,,12,1,5,1,1.0,FA54-5339-327A-250501@203
14.0,0.0,9e-10,3.2e-09,3.083,129.1,129.5,1.03e-08,2.01e-08,2.2e-09,3.6e-09,,12,2,6,1,1.0,FA54-5339-327A-250501@203
13.0,1e-08,0.0,0.0,3.099,129.6,130.1,9.3e-09,1.84e-08,3.7e-09,1e-09,,12,3,6,1,1.0,FA54-5339-327A-250501@203
12.0,1e-08,4.1e-09,5e-10,3.1,130.3,130.6,1.04e-08,1.8e-08,1e-09,3.5e-09,,12,4,6,1,1.0,FA54-5339-327A-250501@203
11.0,1e-08,1.5e-09,3.2e-09,3.062,130.7,130.8,9.3e-09,1.76e-08,2e-10,4e-10,,12,5,6,1,1.0,FA54-5339-327A-250501@203
10.0,0.0,8e-10,2.7e-09,3.041,130.9,131.1,1.13e-08,1.8e-08,2.1e-09,1.4e-09,,12,6,6,1,1.0,FA54-5339-327A-250501@203
9.0,0.0,3.8e-09,4.3e-09,3.036,130.8,131.2,1.05e-08,1.92e-08,2.1e-09,2.2e-09,,12,7,6,1,1.0,FA54-5339-327A-250501@203
7.0,0.0,2.1e-09,7e-10,3.042,130.8,131.2,9.1e-09,1.78e-08,1.8e-09,4.1e-09,,12,8,7,1,1.0,FA54-5339-327A-250501@203
8.0,99.99,,,,,,,,,,,12,9,7,3,1.0,FA54-5339-327A-250501@203
9.0,0.0,3e-10,1.7e-09,3.029,130.7,130.9,9.4e-09,1.76e-08,4e-10,5e-10,,12,10,7,1,1.0,FA54-5339-327A-250501@203
10.0,1e-08,2e-09,3.3e-09,3.044,130.5,130.7,9e-09,1.69e-08,7.3e-09,1.2e-09,,12,11,7,1,1.0,FA54-5339-327A-250501@203
11.0,0.0,2e-10,4.5e-09,3.095,130.0,130.4,1.01e-08,1.75e-08,1.6e-09,0.0,,12,12,7,1,1.0,FA54-5339-327A-250501@203
12.0,0.0,8e-10,3.7e-09,3.059,129.9,130.2,9e-09,1.81e-08,2.1e-09,2.4e-09,,12,13,7,1,1.0,FA54-5339-327A-250501@203
13.0,0.0,1e-09,1.1e-09,3.132,129.7,130.1,7.9e-09,1.68e-08,4.2e-09,2.8e-09,,12,14,7,1,1.0,FA54-5339-327A-250501@203
14.0,0.0,9e-10,8e-10,3.062,130.0,130.2,9.5e-09,1.57e-08,1.8e-09,2.6e-09,,12,15,7,1,1.0,FA54-5339-327A-250501@203
15.0,1e-08,2.3e-09,7e-10,3.1,129.3,129.6,9.5e-09,1.82e-08,1.2e-09,5e-10,,12,16,7,1,1.0,FA54-5339-327A-250501@203
16.0,0.0,1.6e-09,2.2e-09,3.152,129.3,129.6,7.3e-09,1.62e-08,7e-10,3e-09,,12,17,8,1,1.0,FA54-5339-327A-250501@203
15.0,1e-08,4.3e-09,2.1e-09,3.135,129.6,129.8,7.6e-09,1.6e-08,2.4e-09,3.5e-09,,12,18,8,1,1.0,FA54-5339-327A-250501@203
14.0,0.0,0.0,1.1e-09,3.091,129.8,130.0,7.7e-09,1.63e-08,1.6e-09,1e-09,,12,19,8,1,1.0,FA54-5339-327A-250501@203
13.0,0.0,3.1e-09,1e-09,3.16,129.1,129.4,9.1e-09,1.73e-08,1.1e-09,3.5e-09,,12,20,8,1,1.0,FA54-5339-327A-250501@203
12.0,1e-08,5e-10,3.2e-09,3.111,129.3,129.6,9.2e-09,1.79e-08,6.5e-09,1.4e-09,,12,21,8,1,1.0,FA54-5339-327A-250501@203
